iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ECU,South America,Ecuador,12/3/2021,299216.0,1259.0,1.163.714,16193.0,65.0,28.0,16.959.416,71.36,65.959,917.811,3.684,1.587,1.04,,,,,,,,,4588.0,1002496.0,56.821,0.26,4020.0,0.228,0.289,3.5,people tested,123176.0,116948.0,6228.0,27261.0,7433.0,0.7,0.66,0.04,421.0,59.26,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,13/3/2021,300666.0,1450.0,1.103.286,16215.0,22.0,27.857,17.041.602,82.185,62.534,919.058,1.247,1.579,1.05,,,,,,,,,5115.0,1007611.0,57.111,0.29,3822.0,0.217,0.289,3.5,people tested,139359.0,119222.0,20137.0,16183.0,9586.0,0.79,0.68,0.11,543.0,59.26,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,14/3/2021,302221.0,1555.0,1.102.571,16236.0,21.0,28.143,17.129.738,88.137,62.493,920.249,1.19,1.595,1.07,,,,,,,,,4866.0,1012477.0,57.387,0.276,3833.0,0.217,0.288,3.5,people tested,,,,,9559.0,,,,542.0,59.26,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,15/3/2021,302498.0,277.0,1.125.714,16240.0,4.0,28.143,17.145.438,15.7,63.805,920.475,0.227,1.595,1.08,,,,,,,,,1043.0,1013520.0,57.446,0.059,3932.0,0.223,0.286,3.5,people tested,141191.0,121054.0,20137.0,,9531.0,0.8,0.69,0.11,540.0,59.26,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,16/3/2021,302854.0,356.0,1.105.714,16259.0,19.0,27.143,17.165.616,20.178,62.671,921.552,1.077,1.538,1.09,,,,,,,,,1776.0,1015296.0,57.546,0.101,3879.0,0.22,0.285,3.5,people tested,,,,,10318.0,,,,585.0,59.26,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,17/3/2021,305598.0,2744.0,1251.0,16300.0,41.0,27.857,17.321.145,155.529,70.906,923.876,2.324,1.579,1.11,,,,,,,,,8671.0,1023967.0,58.038,0.491,4316.0,0.245,0.29,3.5,people tested,,,,,9742.0,,,,552.0,59.26,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,18/3/2021,307429.0,1831.0,1.353.143,16333.0,33.0,29.286,17.424.925,103.78,76.695,925.746,1.87,1.66,1.11,,,,,,,,,6044.0,1030011.0,58.381,0.343,4586.0,0.26,0.295,3.4,people tested,,,,,9166.0,,,,520.0,59.26,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,19/3/2021,309643.0,2214.0,1.489.571,16412.0,79.0,31.286,17.550.414,125.488,84.428,930.224,4.478,1.773,1.11,,,,,,,,,7381.0,1037392.0,58.799,0.418,4985.0,0.283,0.299,3.3,people tested,,,,,6172.0,,,,350.0,59.26,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,20/3/2021,310868.0,1225.0,1.457.429,16435.0,23.0,31.429,17.619.846,69.432,82.606,931.528,1.304,1.781,1.11,,,,,,,,,3897.0,1041289.0,59.02,0.221,4811.0,0.273,0.303,3.3,people tested,,,,,4759.0,,,,270.0,59.26,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,21/3/2021,312598.0,1730.0,1.482.429,16451.0,16.0,30.714,17.717.902,98.056,84.023,932.435,0.907,1.741,1.11,,,,,,,,,5744.0,1047033.0,59.345,0.326,4937.0,0.28,0.3,3.3,people tested,178970.0,140765.0,38205.0,,5528.0,1.01,0.8,0.22,313.0,59.26,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,22/3/2021,312851.0,253.0,1479.0,16478.0,27.0,34.0,17.732.241,14.34,83.829,933.965,1.53,1.927,1.11,,,,,,,,,1009.0,1048042.0,59.403,0.057,4932.0,0.28,0.3,3.3,people tested,,,,,5632.0,,,,319.0,57.41,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,23/3/2021,313570.0,719.0,1.530.857,16504.0,26.0,35.0,17.772.994,40.753,86.768,935.439,1.474,1.984,1.11,,,,,,,,,2325.0,1050367.0,59.534,0.132,5010.0,0.284,0.306,3.3,people tested,182261.0,143614.0,38647.0,,4968.0,1.03,0.81,0.22,282.0,57.41,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,24/3/2021,316807.0,3237.0,1.601.286,16540.0,36.0,34.286,17.956.466,183.472,90.76,937.479,2.04,1.943,1.12,,,,,,,,,8040.0,1058407.0,59.99,0.456,4920.0,0.279,0.325,3.1,people tested,191179.0,152526.0,38653.0,8918.0,5342.0,1.08,0.86,0.22,303.0,57.41,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,25/3/2021,318656.0,1849.0,1.603.857,16582.0,42.0,35.571,18.061.266,104.8,90.906,939.86,2.381,2.016,1.11,,,,,,,,,5023.0,1063430.0,60.275,0.285,4774.0,0.271,0.336,3.0,people tested,,,,,7271.0,,,,412.0,57.41,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,26/3/2021,321451.0,2795.0,1.686.857,16632.0,50.0,31.429,18.219.685,158.419,95.61,942.694,2.834,1.781,1.11,,,,,,,,,5344.0,1068774.0,60.578,0.303,4483.0,0.254,0.376,2.7,people tested,230770.0,172413.0,58357.0,,9199.0,1.31,0.98,0.33,521.0,57.41,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,27/3/2021,322699.0,1248.0,1.690.143,16679.0,47.0,34.857,18.290.421,70.736,95.796,945.358,2.664,1.976,1.09,,,,,,,,,3375.0,1072149.0,60.769,0.191,4409.0,0.25,0.383,2.6,people tested,235000.0,174642.0,60358.0,4230.0,8904.0,1.33,0.99,0.34,505.0,57.41,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,28/3/2021,324482.0,1783.0,1.697.714,16738.0,59.0,41.0,18.391.481,101.06,96.226,948.702,3.344,2.324,1.09,,,,,,,,,5208.0,1077357.0,61.064,0.295,4332.0,0.246,0.392,2.6,people tested,,,,,8709.0,,,,494.0,57.41,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,29/3/2021,325124.0,642.0,1.753.286,16746.0,8.0,38.286,18.427.869,36.388,99.375,949.155,0.453,2.17,1.08,,,,,,,,,2882.0,1080239.0,61.227,0.163,4600.0,0.261,0.381,2.6,people tested,244866.0,182329.0,62537.0,,9179.0,1.39,1.03,0.35,520.0,57.41,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,30/3/2021,327325.0,2201.0,1965.0,16780.0,34.0,39.429,18.552.621,124.752,111.375,951.082,1.927,2.235,1.08,,,,,,,,,4683.0,1084922.0,61.493,0.265,4936.0,0.28,0.398,2.5,people tested,,,,,10765.0,,,,610.0,57.41,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,31/3/2021,328755.0,1430.0,1.706.857,16847.0,67.0,43.857,18.633.672,81.052,96.744,954.88,3.798,2.486,1.06,,,,,,,,,4161.0,1089083.0,61.729,0.236,4382.0,0.248,0.39,2.6,people tested,,,,,11311.0,,,,641.0,57.41,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,1/4/2021,330388.0,1633.0,1676.0,16877.0,30.0,42.143,18726.23,92.558,94.995,956.58,1.7,2.389,1.05,,,,,,,,,4629.0,1093712.0,61.991,0.262,4326.0,0.245,0.387,2.6,people tested,283106.0,204902.0,78204.0,,10304.0,1.6,1.16,0.44,584.0,65.28,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2/4/2021,332038.0,1650.0,1.512.429,16910.0,33.0,39.714,18.819.751,93.521,85.724,958.451,1.87,2.251,1.05,,,,,,,,,5018.0,1098730.0,62.275,0.284,4279.0,0.243,0.353,2.8,people tested,,,,,8332.0,,,,472.0,65.28,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,3/4/2021,333175.0,1137.0,1.496.571,16929.0,19.0,35.714,18.884.196,64.445,84.825,959.527,1.077,2.024,1.05,,,,,,,,,3353.0,1102083.0,62.466,0.19,4276.0,0.242,0.35,2.9,people tested,,,,,8583.0,,,,486.0,65.28,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,4/4/2021,335681.0,2506.0,1.599.857,16956.0,27.0,31.143,19.026.235,142.039,90.679,961.058,1.53,1.765,1.06,,,,,,,,,6296.0,1108379.0,62.822,0.357,4432.0,0.251,0.361,2.8,people tested,301069.0,211720.0,89349.0,,8734.0,1.71,1.2,0.51,495.0,65.28,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/4/2021,336777.0,1096.0,1.664.714,16987.0,31.0,34.429,19.088.355,62.121,94.355,962.815,1.757,1.951,1.06,,,,,,,,,3314.0,1111693.0,63.01,0.188,4493.0,0.255,0.371,2.7,people tested,335093.0,228504.0,106589.0,34024.0,12890.0,1.9,1.3,0.6,731.0,65.28,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/4/2021,337702.0,925.0,1.482.429,17004.0,17.0,32.0,19.140.784,52.429,84.023,963.778,0.964,1.814,1.06,,,,,,,,,2384.0,1114077.0,63.145,0.135,4165.0,0.236,0.356,2.8,people tested,356783.0,244159.0,112624.0,21690.0,14167.0,2.02,1.38,0.64,803.0,65.28,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,7/4/2021,339604.0,1902.0,1.549.857,17057.0,53.0,30.0,19.248.588,107.804,87.845,966.782,3.004,1.7,1.06,,,,,,,,,5045.0,1119122.0,63.431,0.286,4291.0,0.243,0.361,2.8,people tested,,,,,12809.0,,,,726.0,65.28,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,8/4/2021,341619.0,2015.0,1.604.429,17115.0,58.0,34.0,19.362.798,114.209,90.938,970.07,3.287,1.927,1.06,,,,,,,,,5661.0,1124783.0,63.752,0.321,4439.0,0.252,0.361,2.8,people tested,363255.0,250631.0,112624.0,,11450.0,2.06,1.42,0.64,649.0,65.28,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,9/4/2021,342678.0,1059.0,1520.0,17158.0,43.0,35.429,19.422.821,60.024,86.153,972.507,2.437,2.008,1.06,,,,,,,,,3112.0,1127895.0,63.929,0.176,4166.0,0.236,0.365,2.7,people tested,,,,,13397.0,,,,759.0,65.28,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,10/4/2021,344877.0,2199.0,1.671.714,17275.0,117.0,49.429,19.547.459,124.638,94.752,979.139,6.632,2.802,1.07,,,,,,,,,5575.0,1133470.0,64.245,0.316,4484.0,0.254,0.373,2.7,people tested,,,,,15344.0,,,,870.0,65.28,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,11/4/2021,346817.0,1940.0,1.590.857,17293.0,18.0,48.143,19.657.418,109.958,90.169,980.159,1.02,2.729,1.08,,,,,,,,,5376.0,1138846.0,64.549,0.305,4352.0,0.247,0.366,2.7,people tested,,,,,17291.0,,,,980.0,65.28,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,12/4/2021,347070.0,253.0,1.470.429,17298.0,5.0,44.429,19.671.758,14.34,83.343,980.442,0.283,2.518,1.08,,,,,,,,,989.0,1139835.0,64.605,0.056,4020.0,0.228,0.366,2.7,people tested,,,,,15233.0,,,,863.0,65.28,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,13/4/2021,347589.0,519.0,1.412.429,17351.0,53.0,49.571,19.701.174,29.417,80.056,983.446,3.004,2.81,1.09,,,,,,,,,1428.0,1141263.0,64.686,0.081,3884.0,0.22,0.364,2.7,people tested,,,,,14937.0,,,,847.0,65.28,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,14/4/2021,350539.0,2950.0,1.562.143,17400.0,49.0,49.0,19.868.379,167.205,88.541,986.223,2.777,2.777,1.11,,,,,,,,,7964.0,1149227.0,65.138,0.451,4301.0,0.244,0.363,2.8,people tested,480962.0,338180.0,142782.0,,17278.0,2.73,1.92,0.81,979.0,65.28,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,15/4/2021,355431.0,4892.0,1.973.143,17489.0,89.0,53.429,20.145.655,277.276,111.837,991.268,5.044,3.028,1.11,,,,,,,,,11342.0,1160569.0,65.78,0.643,5112.0,0.29,0.386,2.6,people tested,485132.0,338180.0,146952.0,4170.0,17411.0,2.75,1.92,0.83,987.0,65.28,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,16/4/2021,355964.0,533.0,1898.0,17528.0,39.0,52.857,20.175.865,30.21,107.578,993.478,2.211,2.996,1.1,,,,,,,,,1441.0,1162010.0,65.862,0.082,4874.0,0.276,0.389,2.6,people tested,514151.0,354019.0,160132.0,29019.0,18754.0,2.91,2.01,0.91,1063.0,65.28,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,17/4/2021,358157.0,2193.0,1.897.143,17641.0,113.0,52.286,20.300.163,124.298,107.529,999.883,6.405,2.964,1.09,,,,,,,,,5743.0,1167753.0,66.188,0.326,4898.0,0.278,0.387,2.6,people tested,545132.0,377199.0,167933.0,30981.0,20377.0,3.09,2.14,0.95,1155.0,65.28,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,18/4/2021,360546.0,2389.0,1.961.286,17703.0,62.0,58.571,20.435.571,135.407,111.165,1.003.397,3.514,3.32,1.09,,,,,,,,,6053.0,1173806.0,66.531,0.343,4994.0,0.283,0.393,2.5,people tested,554369.0,384093.0,170276.0,9237.0,18894.0,3.14,2.18,0.97,1071.0,65.28,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,19/4/2021,360563.0,17.0,1.927.571,17703.0,0.0,57.857,20.436.534,0.964,109.254,1.003.397,0.0,3.279,1.08,,,,,,,,,53.0,1173859.0,66.534,0.003,4861.0,0.276,0.397,2.5,people tested,577711.0,401871.0,175840.0,23342.0,19426.0,3.27,2.28,1.0,1101.0,65.28,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,20/4/2021,361154.0,591.0,1.937.857,17744.0,41.0,56.143,20.470.032,33.498,109.837,1.005.721,2.324,3.182,1.08,,,,,,,,,2080.0,1175939.0,66.652,0.118,4954.0,0.281,0.391,2.6,people tested,601229.0,421937.0,179292.0,23518.0,19984.0,3.41,2.39,1.02,1133.0,65.28,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,21/4/2021,362843.0,1689.0,1.757.714,17804.0,60.0,57.714,20.565.764,95.732,99.626,1.009.122,3.401,3.271,1.08,,,,,,,,,4086.0,1180025.0,66.883,0.232,4400.0,0.249,0.399,2.5,people tested,643702.0,457403.0,186299.0,42473.0,23249.0,3.65,2.59,1.06,1318.0,65.28,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,22/4/2021,365393.0,2550.0,1.423.143,17965.0,161.0,68.0,20.710.296,144.533,80.663,1.018.247,9.125,3.854,1.09,,,,,,,,,6607.0,1186632.0,67.258,0.374,3723.0,0.211,0.382,2.6,people tested,675510.0,486524.0,188986.0,31808.0,27197.0,3.83,2.76,1.07,1542.0,65.28,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,23/4/2021,371306.0,5913.0,2.191.714,18062.0,97.0,76.286,21.045.442,335.146,124.225,1.023.745,5.498,4.324,1.1,,,,,,,,,13171.0,1199803.0,68.004,0.747,5399.0,0.306,0.406,2.5,people tested,711204.0,514854.0,196350.0,35694.0,28150.0,4.03,2.92,1.11,1596.0,75.46,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,24/4/2021,372754.0,1448.0,2.085.286,18158.0,96.0,73.857,21.127.514,82.072,118.193,1.029.187,5.441,4.186,1.08,,,,,,,,,3508.0,1203311.0,68.203,0.199,5080.0,0.288,0.41,2.4,people tested,732717.0,532367.0,200350.0,21513.0,26798.0,4.15,3.02,1.14,1519.0,75.46,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,25/4/2021,373362.0,608.0,1.830.857,18177.0,19.0,67.714,21.161.975,34.461,103.772,1.030.263,1.077,3.838,1.06,,,,,,,,,1663.0,1204974.0,68.297,0.094,4453.0,0.252,0.411,2.4,people tested,743937.0,541420.0,202517.0,11220.0,27081.0,4.22,3.07,1.15,1535.0,75.46,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,26/4/2021,374775.0,1413.0,2.030.286,18300.0,123.0,85.286,21.242.063,80.088,115.076,1.037.235,6.972,4.834,1.05,,,,,,,,,4208.0,1209182.0,68.536,0.239,5046.0,0.286,0.402,2.5,people tested,765489.0,555265.0,210224.0,21552.0,26825.0,4.34,3.15,1.19,1520.0,75.46,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,27/4/2021,375329.0,554.0,2025.0,18389.0,89.0,92.143,21.273.464,31.4,114.776,1042.28,5.044,5.223,1.04,,,,,,,,,1714.0,1210896.0,68.633,0.097,4994.0,0.283,0.405,2.5,people tested,816175.0,595699.0,220476.0,50686.0,30707.0,4.63,3.38,1.25,1740.0,75.46,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,28/4/2021,377662.0,2333.0,2117.0,18470.0,81.0,95.143,21.405.697,132.233,119.991,1.046.871,4.591,5.393,1.04,,,,,,,,,6377.0,1217273.0,68.994,0.361,5321.0,0.302,0.398,2.5,people tested,861393.0,633421.0,227972.0,45218.0,31099.0,4.88,3.59,1.29,1763.0,75.46,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,29/4/2021,380689.0,3027.0,2.185.143,18552.0,82.0,83.857,21.577.266,171.569,123.853,1.051.518,4.648,4.753,1.03,,,,,,,,,7417.0,1224690.0,69.415,0.42,5437.0,0.308,0.402,2.5,people tested,920865.0,691000.0,229865.0,59472.0,35051.0,5.22,3.92,1.3,1987.0,75.46,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,30/4/2021,381862.0,1173.0,1508.0,18631.0,79.0,81.286,21.643.751,66.485,85.473,1.055.996,4.478,4.607,1.02,,,,,,,,,2662.0,1227352.0,69.566,0.151,3936.0,0.223,0.383,2.6,people tested,987452.0,748021.0,239431.0,66587.0,39464.0,5.6,4.24,1.36,2237.0,75.46,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
